#OTU ID	16SAMP-2340	16SAMP-2589	16SAMP-2643	16SAMP-3459	16SAMP-3460	16SAMP-3463	16SAMP-4077	16SAMP-4081	16SAMP-4598	16SAMP-4601	MQ180605-111	MQ180605-112	MQ180605-113	MQ180605-114	MQ180605-115	MQ180605-116	MQ180605-117	MQ180605-118	MQ180605-119	MQ180605-120	MQ180605-121	MQ180605-122	MQ180605-123	MQ180605-124	MQ180605-125	MQ180605-126	MQ180605-127	MQ180605-128	MQ180605-129	MQ180605-130	MQ180605-131	MQ180605-132	MQ180605-133	MQ180605-134	MQ180605-135	MQ180605-136	MQ180605-137	MQ180605-138	MQ180605-139	MQ180605-140	MQ180605-141	MQ180605-142	MQ180605-143	MQ180605-144	MQ180605-145	MQ180605-146	MQ180605-147	MQ180605-148
ASV473	47	244	30	79	27	22	39	5	15	53	65	90	20	11	33	69	144	26	5	142	33	36	40	2	16	13	34	39	27	78	55	57	78	89	12	204	27	60	57	125	73	42	166	137	17	48	0	95
ASV2183	2	2	27	2	0	3	0	10	84	29	4	13	8	0	81	0	2	18	55	2	0	0	16	0	6	1	46	57	0	1	17	6	0	1	0	2	5	1	0	1	1	2	1	0	1	0	0	18
ASV4588	8	18	0	2	0	0	1	0	5	10	1	4	2	1	0	10	7	1	0	10	2	1	5	0	2	0	3	3	3	13	6	1	5	0	0	5	0	0	1	3	1	0	1	4	0	0	0	1
ASV342	127	226	42	10	6	11	0	40	491	184	33	251	156	177	358	121	166	112	82	70	64	161	163	2	85	181	207	203	106	110	59	83	13	23	0	16	12	18	28	15	2	8	9	3	2	0	0	18
ASV145	496	320	0	2	0	0	12	142	8	475	457	37	355	93	29	36	336	333	9	518	109	705	201	1	35	2	278	39	300	113	339	14	19	102	1	14	14	8	20	13	3	18	89	9	48	113	0	3
ASV6055	9	3	0	0	0	0	0	17	6	0	0	5	13	1	0	0	1	4	2	0	7	3	7	0	1	0	11	6	0	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1277	102	13	2	0	0	7	4	1	50	12	0	12	71	4	0	5	27	4	2	20	14	0	0	1	44	13	23	99	5	37	2	71	9	0	0	13	2	0	13	54	2	10	33	6	81	1	0	5
ASV19	467	389	5	813	4	87	823	21	170	4834	1468	66	166	12	33	5646	227	760	3	43	11	7	43	22	685	2910	33	12	43	6	11	1409	175	756	108	179	24	16	204	2482	9	9	177	419	121	6	2	261
ASV5005	12	4	6	0	0	0	0	2	1	0	0	0	5	6	2	0	0	21	9	2	4	12	5	0	11	0	8	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0
ASV10180	3	2	0	1	0	0	0	3	7	1	0	1	1	4	5	2	2	1	3	0	1	2	1	0	2	3	4	3	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0
ASV757	118	548	1	19	1	4	1	28	66	192	216	11	162	19	60	27	81	78	7	43	14	48	46	0	52	31	96	31	24	16	98	96	9	19	3	4	44	6	92	33	2	3	42	11	11	20	0	0
ASV268	223	426	632	0	20	22	10	294	181	82	17	46	3	6	40	34	120	52	10	228	50	100	58	3	35	27	444	516	15	83	270	288	4	51	4	44	48	22	52	24	5	7	93	28	6	58	2	90
ASV540	136	125	2	0	0	0	0	5	6	139	2	292	18	219	253	74	442	14	21	203	1	1	6	0	20	49	62	12	0	63	84	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0
ASV117	879	50	1	85	2	10	8	24	5	28	14	27	876	1209	17	11	14	52	1	45	20	67	7	1	24	3	171	14	240	151	116	16	444	46	2	47	400	16	357	72	20	1083	16	34	363	55	0	2
ASV1893	13	47	0	0	0	0	1	4	3	9	3	19	0	0	126	81	64	3	6	15	2	0	0	1	5	8	6	1	0	49	13	1	0	0	0	6	0	6	1	0	0	0	3	1	0	0	0	3
ASV1440	25	60	1	39	11	18	18	8	21	32	12	21	10	11	13	14	23	10	5	32	10	12	14	0	7	19	23	17	21	19	23	14	37	53	0	69	10	66	44	54	79	37	18	32	26	10	0	54
ASV149	207	781	65	28	3	16	10	69	91	168	265	215	65	138	95	139	296	90	24	619	188	167	184	7	122	47	319	67	179	309	258	211	89	48	6	114	37	100	74	128	9	45	249	121	39	31	1	36
ASV283	146	414	17	26	0	3	10	55	180	342	3	59	93	70	87	122	12	224	214	24	136	216	109	1	85	93	153	65	49	63	75	5	83	28	0	33	36	12	167	165	42	17	3	86	20	38	1	266
ASV569	147	236	831	0	0	0	0	16	8	3	63	77	187	6	0	21	1	4	19	4	1	0	3	1	0	2	34	20	66	72	264	58	0	1	0	6	10	0	0	0	0	0	4	19	12	0	0	0
ASV2045	7	24	7	69	5	4	4	1	6	6	4	5	9	4	2	3	4	3	2	20	6	11	7	0	5	3	6	5	6	21	42	4	2	35	0	13	8	21	7	19	14	2	7	6	13	20	0	8
ASV592	87	368	27	12	11	3	5	99	78	225	32	57	57	50	49	127	221	101	17	50	79	113	71	1	39	86	119	58	73	109	99	80	7	20	0	31	25	54	6	5	3	26	40	131	13	13	0	50
ASV609	155	20	314	0	0	15	1	9	96	0	1	4	95	130	1	0	4	49	2	3	7	45	110	1	83	1	197	2	40	27	0	69	24	21	0	4	175	0	9	59	0	54	2	0	40	0	0	0
ASV2375	2	146	4	0	0	1	0	2	29	4	21	1	5	13	20	0	2	6	2	5	3	2	2	0	3	8	1	41	1	4	8	5	1	1	2	0	0	9	0	1	0	0	34	0	5	1	0	0
ASV1738	11	8	52	0	0	9	0	2	26	16	10	21	50	21	0	2	5	15	8	20	6	1	32	1	11	17	21	40	8	17	21	14	18	16	0	15	23	0	27	14	3	13	57	7	8	16	0	5
ASV812	94	3	325	0	0	0	11	2	9	1	22	31	4	4	5	173	7	3	23	13	5	2	0	0	0	44	7	237	1	196	99	25	1	0	0	13	16	2	19	1	1	4	1	2	1	20	0	23
ASV1030	60	190	22	0	0	0	0	2	23	11	60	91	51	13	8	15	54	70	2	27	20	82	62	0	11	0	13	38	26	62	46	42	0	0	1	0	1	0	0	0	0	0	1	2	0	0	0	0
ASV7259	8	0	0	0	0	0	0	12	0	4	0	0	1	3	0	1	0	3	0	2	1	8	0	0	1	0	13	0	1	5	23	0	0	0	0	0	0	0	1	0	0	0	17	0	0	0	0	0
ASV1068	64	91	115	0	0	0	1	3	1	4	74	14	0	33	2	21	168	10	6	36	31	13	4	0	0	7	74	12	176	6	4	52	32	1	1	3	2	0	13	1	0	0	57	0	0	0	0	3
ASV1191	24	41	2	8	3	0	0	4	8	33	2	8	0	5	9	8	456	16	1	1	56	69	21	0	7	5	59	5	15	39	21	71	0	1	0	1	0	2	0	0	1	0	0	1	0	0	0	0
ASV1501	53	55	8	15	2	8	6	2	16	10	20	17	10	23	9	12	66	14	8	14	27	29	31	1	20	3	80	5	20	18	22	18	2	11	0	25	22	34	0	0	19	6	7	10	4	8	0	1
ASV44	707	987	74	21	0	21	80	109	29	83	10	448	430	311	427	389	601	710	404	510	359	1352	478	8	31	40	480	135	846	121	1427	357	249	280	2	122	135	32	4	84	9	37	171	113	68	283	3	280
ASV7842	3	0	23	0	0	0	0	0	6	0	0	0	0	2	0	0	7	1	0	1	3	5	0	0	0	0	5	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV544	55	391	142	7	1	3	4	19	57	93	2	24	0	4	282	252	242	45	44	109	63	57	51	1	26	23	47	0	0	11	99	62	0	11	0	14	10	10	18	36	3	0	4	20	0	15	2	129
ASV124	157	145	0	77	2	195	188	131	496	1799	6	5	1	9	5	622	173	213	0	2	0	0	1	4	40	637	176	10	35	1	12	757	138	279	6	5	9	3	850	163	0	17	205	75	0	0	0	8
ASV3814	17	19	2	1	0	0	1	16	11	12	1	8	1	1	4	6	16	0	0	4	6	2	3	0	1	5	11	1	5	7	5	5	2	2	0	5	2	4	5	7	1	1	1	1	0	0	0	12
ASV482	28	231	2	3	4	2	15	187	48	109	6	114	37	91	79	44	399	54	25	102	51	81	117	4	137	27	184	223	64	210	52	43	8	7	3	54	21	39	1	27	9	18	80	10	15	13	0	82
ASV6139	3	7	3	0	0	0	0	2	6	2	1	3	1	8	3	2	16	1	0	4	0	12	5	1	1	4	13	4	4	0	2	1	0	1	0	2	0	2	1	0	0	0	0	0	0	0	0	0
ASV1622	278	4	0	1	1	1	0	0	14	2	178	3	3	10	2	6	6	2	58	2	3	52	2	0	79	1	8	0	3	2	12	4	1	1	2	1	0	5	74	19	18	0	1	0	0	1	0	0
ASV348	132	431	26	12	6	10	14	244	153	251	61	89	78	79	81	213	225	141	15	88	116	158	108	1	50	143	234	71	102	119	165	114	5	37	3	49	30	66	2	7	4	20	42	152	19	12	0	65
ASV21	783	1537	343	68	7	185	78	890	1762	770	102	731	749	300	486	305	1133	778	413	883	303	940	845	22	927	185	1349	237	247	141	519	1122	205	406	25	558	423	177	812	1105	253	150	636	278	148	181	2	809
ASV1320	94	1	36	0	0	0	0	3	2	4	0	11	214	120	1	1	4	21	1	33	0	1	14	1	64	0	9	4	4	0	0	0	0	3	1	7	24	0	1	17	1	111	1	3	106	0	0	0
ASV2300	4	20	0	4	0	13	0	33	111	1	2	0	3	2	1	1	6	47	0	3	24	18	48	0	19	0	35	0	2	5	2	5	4	14	0	0	1	2	1	7	1	0	1	2	3	1	0	4
ASV3195	5	81	0	0	0	0	0	15	12	0	0	11	0	0	0	0	1	1	1	4	1	0	3	1	60	0	52	1	3	19	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10802	9	29	1	3	0	0	0	4	5	5	2	0	0	0	2	1	0	5	1	2	0	0	0	0	1	1	1	0	0	3	2	1	1	1	0	0	0	0	4	1	0	0	0	0	0	0	0	2
ASV12331	1	0	0	0	0	0	0	2	0	8	0	0	0	0	0	7	0	1	0	1	0	0	0	0	0	0	1	0	0	0	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV1017	42	215	96	0	0	0	0	28	51	21	0	110	19	8	0	9	55	42	2	48	34	12	114	0	9	2	57	11	19	43	32	15	0	0	0	3	1	0	0	1	0	0	7	2	0	0	0	0
ASV612	20	339	10	1	5	2	4	9	11	54	13	31	17	6	35	26	279	35	3	91	94	132	65	1	26	26	145	24	26	123	80	229	4	34	0	13	14	8	0	7	1	0	40	14	6	3	0	3
ASV140	603	38	9	78	4	103	42	45	739	588	304	58	149	190	24	52	60	523	70	22	8	4	9	2	124	58	242	88	117	9	15	100	155	940	20	105	406	43	667	156	89	127	156	44	95	0	2	106
ASV810	140	8	1	0	0	0	0	0	1	1	11	0	24	0	0	0	0	3	5	5	36	80	11	1	1	0	2	3	135	1	1	81	173	4	2	15	559	3	96	1	3	0	1	10	5	0	0	10
ASV1202	54	0	0	0	0	0	0	11	0	0	0	4	34	162	1	0	0	15	1	0	0	0	6	1	54	0	125	38	298	92	9	1	16	1	0	1	4	0	3	1	0	12	0	0	3	2	0	1
ASV1279	27	7	1	1	0	0	0	0	0	0	0	2	103	106	1	0	2	13	0	1	2	91	13	0	1	0	1	0	78	0	0	1	67	37	0	4	137	0	3	2	0	59	0	1	94	0	0	40
ASV700	38	44	11	91	2	12	13	6	54	6	37	16	35	7	40	41	77	11	6	103	5	14	3	0	13	10	4	15	13	104	202	4	54	13	8	46	19	31	46	82	6	13	91	76	12	199	1	76
ASV173	236	346	223	1	0	10	16	14	143	55	0	10	23	4	9	122	754	192	3	99	184	141	293	1	27	13	130	7	127	119	283	572	104	122	4	18	970	8	54	35	1	1	106	68	3	171	2	215
ASV63	116	629	47	1159	81	214	310	53	127	217	101	307	198	148	322	305	280	139	82	235	141	123	101	10	139	223	222	434	155	341	237	181	592	631	35	1125	494	1194	658	977	1315	685	689	550	328	339	2	449
ASV10361	3	2	0	0	0	0	0	0	0	0	1	1	0	5	0	1	0	0	0	1	0	1	0	0	1	0	5	0	1	1	3	0	0	0	0	1	1	0	0	0	0	2	0	0	2	0	0	0
ASV201	41	238	1454	1	1	13	8	8	356	68	2	182	19	80	47	459	535	97	132	804	147	159	105	3	11	162	45	310	23	44	30	19	0	12	5	36	16	2	1	32	1	10	196	33	7	0	0	17
ASV29	675	553	6	23	0	8	22	153	26	188	11	597	1147	2089	97	1067	82	395	10	225	12	200	71	12	477	560	1108	39	1408	1332	1544	1431	2000	213	18	436	92	63	3061	683	6	1289	596	476	336	542	0	14
ASV3563	21	40	0	0	0	0	0	1	0	0	1	1	3	5	0	0	0	5	0	32	33	15	5	0	3	0	28	0	6	42	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV689	38	313	10	0	0	8	0	31	139	1	28	32	107	172	3	1	19	102	4	115	48	95	67	1	45	0	125	4	92	22	36	24	4	29	3	3	10	0	0	0	0	7	64	5	17	1	0	3
ASV2301	4	38	1	9	2	1	15	1	4	25	36	7	5	1	12	93	6	9	1	8	15	0	1	1	9	6	8	2	1	10	8	1	5	7	1	14	3	2	1	27	1	2	17	3	2	4	0	23
ASV78	271	453	37	3	0	0	8	405	48	236	494	205	21	588	408	643	1288	76	23	390	368	686	828	6	119	48	1548	32	364	366	316	353	11	2	0	4	2	6	23	8	0	6	25	0	0	93	0	138
ASV1023	114	13	31	0	0	0	28	13	1	58	0	6	6	16	1	0	4	13	1	26	64	1	1	0	14	10	10	0	48	17	34	36	149	37	2	15	94	1	4	89	1	29	28	37	7	36	1	19
ASV1186	28	74	16	0	0	0	0	14	59	1	11	3	72	26	1	0	3	92	8	40	66	125	78	2	52	0	37	46	27	2	24	22	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV69	399	386	1403	4	2	58	3	0	1734	77	2074	264	313	244	56	783	36	92	420	10	128	1	111	9	107	76	10	980	117	1	23	1477	139	29	90	178	147	5	24	108	13	22	1	71	23	2	1	268
ASV643	255	0	1	35	0	1	0	6	0	0	0	0	9	2	1	0	0	4	1	6	2	29	3	0	5	0	98	0	20	60	515	1	40	4	1	0	1	12	171	15	0	13	0	11	5	423	0	0
ASV5034	3	0	0	0	0	0	0	0	0	0	0	2	51	3	0	0	0	35	0	0	0	0	4	0	0	0	2	2	34	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV620	173	47	14	0	0	1	2	36	104	105	5	8	93	155	88	39	3	166	2	24	122	176	78	1	128	13	142	11	208	99	80	41	12	1	0	4	11	3	9	6	0	2	3	7	4	0	0	3
ASV3333	34	19	10	0	0	0	0	2	7	6	1	1	10	13	1	1	7	12	4	9	0	11	17	0	4	0	4	2	5	1	1	22	5	6	0	0	10	0	6	1	0	0	0	2	3	1	1	5
ASV12186	4	4	0	0	0	0	0	0	3	3	3	1	4	1	1	0	0	0	0	2	0	0	2	0	3	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5	1193	446	278	143	0	142	169	33	3734	11082	4152	50	164	458	785	5252	19	351	453	13	266	46	7	15	77	2438	102	492	597	697	1148	1445	738	186	509	70	366	220	635	94	222	61	23	333	43	443	5	1036
ASV13127	11	7	1	0	0	2	0	19	7	6	0	1	0	0	0	1	0	2	0	1	1	0	1	0	2	1	7	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1
ASV165	483	26	17	53	5	432	6	48	1228	8	14	44	294	204	4	3	18	107	7	60	15	15	101	2	283	3	385	409	400	18	30	4	119	180	1	92	807	10	195	107	19	416	12	10	136	6	0	4
ASV455	28	77	1	1	7	84	11	3	299	33	251	72	46	105	1	1	13	89	20	13	8	36	53	0	27	17	35	161	36	32	11	19	87	89	11	73	60	0	20	61	17	128	294	6	36	7	1	30
ASV5436	8	45	0	0	0	0	0	2	0	0	16	0	7	0	0	0	1	13	0	0	0	14	13	0	0	0	4	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV902	498	0	1	1	2	11	0	1	150	6	0	0	1	1	0	3	0	48	1	0	0	1	1	0	0	4	1	1	13	31	239	1	19	34	0	0	7	6	133	0	0	1	0	0	1	122	0	6
ASV1457	24	52	15	0	0	1	1	6	122	28	0	86	51	29	2	18	12	35	6	38	9	88	3	1	20	0	48	5	3	12	3	34	0	3	0	5	1	0	0	0	0	0	16	1	2	0	0	1
ASV292	65	66	0	1	0	59	0	414	348	72	3	252	74	20	73	0	17	160	17	77	6	366	139	7	349	9	620	614	219	28	7	188	3	75	0	102	69	3	0	2	4	10	33	3	23	0	0	8
ASV423	52	667	23	2	0	0	21	5	1	1160	2	114	1	1	14	423	357	34	227	1	5	0	0	5	0	77	11	49	3	39	21	101	1	9	0	33	2	1	11	1	0	0	0	0	0	1	0	12
ASV105	212	344	37	2	0	0	188	41	1	432	39	167	70	64	6	13	20	415	2	60	12	71	29	1	92	6	100	8	30	204	309	13	20	223	6	165	409	27	3618	144	2	71	30	209	37	119	0	17
ASV484	145	170	130	42	3	0	3	22	6	6	7	97	86	22	8	10	57	40	3	570	24	42	37	1	23	13	38	209	9	70	248	7	20	19	1	54	8	7	216	211	0	1	35	41	13	139	0	29
ASV3130	9	12	2	11	5	0	2	0	0	7	22	5	0	1	0	53	3	18	0	0	4	0	1	0	2	16	1	0	1	29	17	19	4	7	1	0	0	1	11	2	0	0	1	0	0	6	0	0
ASV7693	16	0	2	0	0	0	0	0	5	0	1	0	8	23	0	0	1	0	0	8	1	0	0	0	1	0	1	0	0	4	2	0	0	0	0	0	0	0	1	2	0	0	0	0	3	0	0	0
ASV5672	3	10	3	2	0	0	1	1	1	7	2	1	1	3	2	3	7	0	0	3	3	2	4	0	1	0	6	0	0	4	1	0	0	2	0	6	0	7	1	5	6	2	2	5	2	0	0	2
ASV1021	68	172	8	0	0	0	0	12	9	0	16	3	41	10	1	0	2	54	4	127	67	99	55	2	8	1	74	1	46	0	4	132	3	4	0	0	23	0	1	1	0	2	38	0	1	1	0	0
ASV214	93	225	140	0	0	0	2	72	92	208	29	362	113	138	66	137	455	245	476	119	257	267	426	5	81	168	202	112	103	132	50	45	0	1	0	3	0	0	0	0	1	1	0	0	1	0	0	0
ASV1419	4	191	15	1	0	3	1	0	1	90	9	60	7	17	30	24	12	2	23	13	1	0	0	0	4	23	5	5	0	54	25	44	1	0	2	16	0	3	1	1	0	1	27	6	0	14	0	4
ASV295	115	334	0	0	3	15	22	14	89	134	59	109	210	15	109	184	90	98	168	81	14	68	14	1	46	243	84	267	59	76	451	0	4	30	0	41	18	16	2	0	7	11	61	37	46	49	0	8
ASV215	71	140	90	4	2	4	3	58	1604	653	5	151	122	362	274	118	428	398	40	48	352	725	132	8	240	186	527	284	671	201	88	256	8	3	0	12	1	33	2	4	0	0	2	2	1	8	0	43
ASV177	144	938	40	52	20	28	12	69	117	328	134	131	86	75	100	248	245	63	17	189	128	168	104	5	47	78	256	75	111	152	155	125	100	72	17	152	57	226	139	114	46	30	198	70	75	22	0	92
ASV206	311	653	122	0	0	2	11	86	148	61	848	218	352	85	109	36	269	232	80	139	301	265	196	4	60	123	270	124	64	134	335	585	4	16	3	20	44	3	1	3	1	0	112	19	27	8	0	12
ASV47	107	29	0	3	5	359	1	11	2802	6	38	416	717	822	4249	302	26	198	12	10	285	4	69	3	370	797	71	1683	275	308	1	0	7	14	0	68	62	122	0	6	2	78	23	8	91	0	0	75
ASV353	207	104	0	3	4	55	33	17	8	192	7	40	17	21	53	182	116	12	3	168	188	246	20	0	71	0	264	6	266	364	240	5	1	1	2	9	6	1	0	1	0	6	10	26	0	1	0	1
ASV472	773	19	1	204	0	1	1	17	0	3	1	10	375	1	0	3	17	8	2	60	1	4	2	0	7	0	94	3	13	194	146	45	16	5	0	11	83	3	75	130	1	7	7	5	138	107	0	0
ASV2806	76	91	12	1	0	0	0	24	34	285	3	14	11	31	21	85	152	209	13	57	96	384	202	1	37	8	443	11	68	83	170	68	5	2	0	1	1	0	21	1	1	0	8	7	0	3	0	6
ASV2127	39	61	110	0	0	0	0	2	8	0	50	12	0	2	0	4	2	8	0	2	3	3	13	1	11	0	11	46	1	20	8	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1762	11	15	5	10	0	7	26	0	16	57	4	26	7	8	10	21	8	4	2	4	9	1	1	0	7	23	4	29	6	33	13	16	4	20	0	54	10	9	10	36	7	23	15	18	19	8	0	8
ASV409	38	223	4	0	0	1	7	32	307	77	3	226	71	5	79	44	280	120	54	82	62	220	47	3	126	42	76	32	126	75	337	15	1	0	0	1	0	0	0	0	0	0	3	5	2	1	0	0
ASV7995	2	0	1	0	0	1	0	0	4	0	0	0	34	1	0	0	1	2	0	13	2	1	0	0	13	0	0	1	0	0	0	4	1	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0
ASV1904	8	39	1	0	0	0	1	2	4	10	53	18	24	24	1	36	44	22	11	44	26	94	8	0	1	2	28	47	13	16	76	16	8	1	0	2	0	0	12	2	0	0	1	1	0	4	0	1
ASV16580	2	0	0	0	0	1	0	0	4	4	0	0	0	1	1	1	2	0	0	0	0	1	1	0	1	0	1	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ASV192	229	5	0	1	0	3	20	15	17	79	2	7	462	20	0	7	16	3422	5	2	2	0	0	0	42	688	55	4	120	14	146	6	2	143	0	1	43	0	0	0	0	2	0	6	57	0	0	0
ASV2881	36	0	46	0	0	0	0	0	41	6	0	12	52	19	2	0	0	22	0	0	2	1	25	0	36	0	16	0	25	0	0	5	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ASV498	127	657	1	1	0	0	0	65	1	1	1	10	11	6	6	4	362	133	89	223	28	84	110	1	2	1	114	35	0	49	38	2	5	88	1	2	1	2	95	18	42	2	73	18	2	8	0	0
ASV7906	5	32	0	0	0	0	0	2	0	1	2	0	9	0	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	2	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
ASV7388	5	13	1	0	0	0	0	1	0	0	0	1	24	0	0	0	2	1	1	2	0	1	1	0	0	0	9	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV278	80	298	0	3	0	0	10	363	1	157	2	4	47	462	154	1	123	461	3	215	221	467	343	3	69	5	552	1	75	2	35	0	29	49	1	1	5	12	0	22	1	19	97	16	12	8	0	173
ASV7921	1	0	0	3	0	0	5	0	7	1	0	0	0	0	1	2	0	0	0	1	2	0	0	0	1	4	1	0	0	3	5	0	0	0	0	2	0	0	1	4	0	2	0	0	0	0	0	6
ASV250	184	459	1	2	0	0	0	18	0	1	0	74	251	1046	9	3	7	31	3	410	1	54	4	2	33	16	41	4	52	83	286	98	201	14	10	44	4	10	58	137	2	227	605	44	61	329	0	2
ASV11528	1	0	1	0	0	0	0	0	0	2	0	1	4	1	1	1	17	0	3	5	0	0	0	0	0	0	5	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV492	126	318	15	6	8	23	37	31	41	96	57	42	38	35	41	57	80	22	9	182	54	70	39	2	101	23	120	9	51	109	95	60	9	58	0	145	25	74	3	43	45	59	81	87	80	15	0	17
ASV1132	6	19	4	21	1	21	13	5	71	48	21	48	6	48	61	36	69	32	43	9	74	35	63	0	53	35	39	79	58	13	22	25	7	11	0	36	4	22	21	53	19	14	10	7	4	8	0	2
ASV8646	2	2	0	0	0	2	3	0	3	1	0	4	1	3	1	1	2	0	0	3	0	0	2	0	0	0	12	0	0	0	1	2	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0
ASV493	71	87	22	35	46	9	49	12	9	126	224	167	46	8	208	43	192	48	46	107	9	87	82	0	9	8	61	11	10	28	49	53	9	95	5	157	11	105	38	37	108	40	40	42	24	23	1	234
ASV6980	3	12	0	0	0	0	0	0	18	4	0	7	5	5	7	5	6	1	1	3	2	2	6	0	0	7	4	6	4	2	0	6	0	0	0	4	0	1	0	1	0	0	1	0	0	0	0	1
ASV1881	37	56	3	4	0	6	0	5	9	9	19	16	10	27	6	8	26	12	1	44	24	12	15	0	15	5	34	0	15	19	20	5	13	3	2	17	3	8	4	31	3	9	12	17	6	2	0	1
ASV532	64	223	40	0	0	0	4	46	42	70	127	148	6	9	23	136	30	31	39	117	60	16	13	4	20	86	174	36	62	226	138	83	1	0	3	10	6	0	0	0	0	0	40	16	0	0	0	1
ASV3566	13	2	0	0	0	7	0	1	8	0	4	7	15	59	3	5	2	1	1	7	1	3	1	0	5	1	25	4	9	1	0	1	3	7	0	3	2	9	4	6	2	10	1	0	1	0	0	0
ASV203	128	780	33	49	22	140	62	124	118	281	66	172	36	61	158	199	649	72	20	425	243	192	150	4	133	53	292	141	129	183	190	160	30	42	11	251	118	126	78	173	35	72	255	180	59	78	1	180
ASV572	68	164	2	32	1	6	33	10	96	253	1	69	40	29	124	24	86	12	52	115	9	24	9	1	32	34	13	73	5	93	77	0	8	33	3	196	22	48	32	32	10	38	88	5	10	37	1	51
ASV2963	18	46	11	0	0	0	0	4	4	4	1	8	16	14	0	0	15	18	0	14	10	11	31	0	4	0	20	4	2	5	10	24	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ASV1342	8	71	1	5	0	2	38	20	2	40	4	15	0	0	4	55	221	7	5	67	20	2	4	5	1	10	13	28	1	17	19	38	0	4	2	16	0	4	2	8	2	1	45	24	0	10	1	103
ASV670	67	146	278	0	0	0	0	17	21	6	118	66	97	116	1	11	224	42	60	41	24	71	66	1	30	0	30	0	22	20	237	59	0	1	1	3	2	0	0	0	0	0	22	9	0	0	0	1
ASV277	308	3	0	188	2	35	69	2	133	668	2	351	28	27	166	116	34	170	3	68	26	5	6	3	148	4	55	103	10	14	7	3	15	253	4	470	0	36	151	248	4	96	50	1	8	0	0	26
ASV549	72	300	93	0	0	1	4	64	76	55	36	83	49	55	2	2	277	113	68	90	62	124	93	2	58	0	85	159	20	48	55	118	0	3	0	4	2	0	1	0	0	1	7	6	0	0	0	0
ASV2439	76	0	0	0	0	0	1	13	0	0	0	0	1	0	5	3	3	0	2	127	0	3	0	0	4	0	102	1	2	48	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ASV875	5	1	2	20	0	0	54	4	9	673	0	72	0	1	105	35	12	19	12	1	0	0	0	2	32	150	29	67	3	95	60	17	3	4	1	40	2	72	18	29	2	0	12	3	0	22	1	2
ASV345	33	0	0	0	0	0	12	72	14	566	0	1	23	192	22	152	20	40	4	11	16	210	221	0	9	1	1306	13	437	321	9	1	9	6	0	0	0	0	11	0	0	0	0	0	1	0	0	15
ASV3225	3	10	1	0	0	0	0	0	11	15	91	1	0	0	0	4	7	0	48	0	1	0	0	0	0	6	0	8	0	1	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
ASV53	273	1629	66	369	18	24	84	93	95	431	288	356	62	65	718	233	1317	182	303	351	321	289	160	9	71	260	384	170	191	178	662	427	211	89	12	249	199	116	119	164	46	28	629	355	14	344	3	607
ASV2396	55	2	1	0	0	0	0	4	0	26	0	6	0	0	4	14	14	0	0	10	8	54	0	1	9	0	79	1	62	37	27	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2751	16	6	6	0	0	0	0	1	0	10	3	14	0	0	0	16	0	11	0	0	2	0	13	0	1	0	6	1	9	153	0	20	1	2	0	2	12	0	1	0	0	0	0	0	0	0	0	6
ASV241	23	10	1	2	1	24	55	7	307	180	94	432	58	23	221	203	143	74	104	171	26	0	27	4	155	232	141	238	34	294	207	81	19	31	7	244	56	32	4	26	4	29	154	52	17	86	0	124
ASV900	58	0	0	0	0	0	0	0	5	1	1	629	75	18	0	7	2	13	158	0	0	0	0	1	65	0	17	2	0	0	0	0	0	0	0	159	1	0	15	12	5	10	0	1	12	0	0	1
