#OTU ID	18085-B5-R-01-S1-library1	18085-B5-R-01-S1-library2	18085-B5-R-02-S2-library1	18085-B5-R-02-S2-library2	18085-B5-R-03-S3-library1	18085-B5-R-03-S3-library2	18085-B5-R-04-S4-library1	18085-B5-R-04-S4-library2	18085-B5-R-05-S5-library1	18085-B5-R-05-S5-library2	18085-B5-R-06-S6-library1	18085-B5-R-06-S6-library2	18085-B5-R-07-S7-library1	18085-B5-R-07-S7-library2	18085-B5-R-08-S8-library1	18085-B5-R-08-S8-library2	18085-B5-R-09-S9-library1	18085-B5-R-09-S9-library2	18085-B5-R-10-S10-library1	18085-B5-R-11-S11-library1	18085-B5-R-12-S12-library1	18085-B5-R-13-S13-library1	18085-B5-R-14-S14-library1	18085-B5-R-15-S15-library1	18085-B5-R-16-S16-library1	18085-B5-R-17-S17-library1	18085-B5-R-18-S18-library1	18085-B5-R-19-S19-library1	18085-B5-R-20-S20-library1	18085-B5-R-21-S21-library1	18085-B5-R-22-S22-library1	18085-B5-R-23-S23-library1	18085-B5-R-24-S24-library1	18085-B5-R-25-S25-library1	18085-B5-R-25-S25-library2	18085-B5-R-26-S26-library1	18085-B5-R-26-S26-library2	18085-B5-R-27-S27-library1	18085-B5-R-27-S27-library2	18085-B5-R-28-S28-library1	18085-B5-R-28-S28-library2	18085-B5-R-29-S29-library1	18085-B5-R-29-S29-library2	18085-B5-R-30-S30-library1	18085-B5-R-30-S30-library2	18085-B5-R-31-S31-library1	18085-B5-R-31-S31-library2	18085-B5-R-32-S32-library1	18085-B5-R-32-S32-library2	18085-B5-R-33-S33-library1	18085-B5-R-33-S33-library2	18085-B5-R-34-S34-library1	18085-B5-R-35-S35-library1	18085-B5-R-36-S36-library1	18085-B5-R-37-S37-library1	18085-B5-R-38-S38-library1	18085-B5-R-39-S39-library1	18085-B5-R-40-S40-library1	18085-B5-R-41-S41-library1	18085-B5-R-42-S42-library1	18085-B5-R-43-S43-library1	18085-B5-R-44-S44-library1	18085-B5-R-45-S45-library1	18085-B5-R-46-S46-library1	18085-B5-R-47-S47-library1	18085-B5-R-48-S48-library1	18085-B5-R-49-S49-library1	18085-B5-R-50-S50-library1	18085-B5-R-51-S51-library1	18085-B5-R-52-S52-library1	18085-B5-R-53-S53-library1	18085-B5-R-54-S54-library1	18085-B5-R-55-S55-library1	18085-B5-R-56-S56-library1	18085-B5-R-57-S57-library1	18085-B5-R-58-S58-library1	18085-B5-R-59-S59-library1	18085-B5-R-60-S60-library1	18085-B5-R-61-S61-library1	18085-B5-R-62-S62-library1	18085-B5-R-63-S63-library1	18085-B5-R-64-S64-library1	18085-B5-R-65-S65-library1	18085-B5-R-66-S66-library1	18085-B5-R-67-S67-library1	18085-B5-R-68-S68-library1	18085-B5-R-69-S69-library1	18085-B5-R-70-S70-library1	18085-B5-R-71-S71-library1	18085-B5-R-72-S72-library1	18085-B5-R-73-S73-library1	18085-B5-R-74-S74-library1	18085-B5-R-75-S75-library1	18085-B5-R-76-S76-library1	18085-B5-R-77-S77-library1	18085-B5-R-78-S78-library1	18085-B5-R-79-S79-library1	18085-B5-R-80-S80-library1	18085-B5-R-81-S81-library1
ASV404	205	0	17	0	1	0	4	0	2	0	6	0	12	0	3	0	19	0	79	42	142	1	0	0	0	0	0	1	7	2	0	5	3	321	0	25	0	0	0	2	0	0	0	3	0	16	0	0	0	7	0	104	40	235	0	1	0	0	0	0	0	0	0	0	0	6	272	6	0	0	0	1	25	0	13	47	42	315	0	0	0	0	0	0	0	0	0	3	5	9	0	0	0	0	0	0	0	0	0
ASV3214	63	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	59	3	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1369	167	0	12	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	13	0	0	0	0	0	0	0	1	0	3	0	0	0	1	0	14	1	0	0	0	1	0	0	0	0	0	0	0	0	0	209	8	0	0	0	1	2	0	5	9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV12	708	10	1391	26	2297	31	466	20	367	15	408	2	707	0	653	11	967	2	492	710	401	723	659	429	7	12	13	29	28	1	17	12	7	944	3	2082	5	1264	8	472	31	309	25	397	15	514	15	458	17	687	4	538	695	382	1001	1222	522	5	1	1	9	1	6	20	9	3	1206	1864	3514	748	745	870	2189	1003	1713	502	1632	2099	1196	1194	1357	4	0	0	4	9	0	10	2	0	8	33	26	2	0	1	0	0	0
ASV198	60	0	189	3	232	1	76	3	87	1	112	0	67	0	54	0	87	0	34	69	35	30	29	31	0	3	1	7	1	1	0	1	0	69	0	293	4	100	1	97	2	75	0	96	0	83	0	57	1	52	0	42	72	82	48	39	18	0	0	0	2	0	0	0	0	0	56	148	151	86	95	80	108	61	41	23	45	86	50	17	58	1	0	0	0	0	0	1	0	0	1	3	4	2	0	0	0	0	0
ASV871	12	6	17	24	34	18	23	0	16	0	26	1	3	0	22	0	28	0	13	12	9	13	9	9	0	0	2	1	1	0	1	7	3	8	1	26	4	22	7	24	0	12	0	13	0	14	0	4	0	18	0	25	9	16	8	21	11	0	0	0	2	2	1	1	12	0	1	20	38	27	17	21	14	18	18	5	11	16	16	12	27	0	1	0	0	2	0	0	1	1	15	33	27	0	0	0	0	0	0
ASV6881	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1818	106	0	25	0	6	0	5	0	1	0	5	0	2	0	3	0	4	0	8	8	4	4	2	1	0	0	0	0	0	0	0	0	0	69	0	21	0	7	0	1	0	3	0	7	0	7	0	3	0	5	0	12	1	0	2	7	1	0	0	0	0	0	0	0	0	0	79	14	5	9	1	6	3	4	4	6	4	3	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5639	22	0	26	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	25	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV388	621	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	31	67	1	0	0	0	0	0	0	0	0	0	0	0	0	672	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	44	56	2	0	0	0	0	0	1	0	0	0	0	0	0	562	2	0	0	0	0	0	0	3	32	45	10	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ASV93	108	0	116	1	214	3	104	4	111	2	82	2	130	0	135	1	222	0	54	89	87	102	87	94	0	3	1	7	5	1	1	0	0	120	1	153	4	135	1	124	0	120	0	76	0	127	2	82	2	160	0	69	96	100	132	144	138	1	0	0	0	0	4	1	2	2	153	113	252	194	188	152	360	158	300	70	128	271	221	152	317	1	0	0	0	0	0	2	0	0	0	0	6	1	0	0	0	0	0
ASV481	25	2	33	9	54	3	24	0	24	1	31	0	16	0	30	0	42	0	13	17	19	35	45	56	0	2	0	0	4	0	0	0	0	23	0	31	1	31	1	25	0	16	0	17	0	18	0	14	1	18	0	8	9	14	47	91	59	2	0	0	0	0	0	2	0	0	17	24	89	43	24	52	40	32	43	11	21	54	63	72	115	0	0	0	0	1	0	2	0	0	0	5	10	0	0	0	0	0	0
ASV1309	150	0	20	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	22	4	1	0	0	0	0	0	0	0	0	0	8	0	0	134	0	34	0	0	0	0	0	0	0	0	0	2	0	1	0	4	0	42	3	0	0	0	0	0	0	0	0	0	0	11	0	0	135	21	0	0	0	0	4	3	4	11	4	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
ASV6167	5	0	3	1	2	0	0	0	1	0	0	0	7	0	1	0	3	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	0	8	0	4	0	3	1	0	0	0	0	1	0	1	0	1	0	5	3	0	1	2	1	0	0	0	0	0	0	0	0	0	2	4	9	2	2	2	4	1	1	5	11	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5205	22	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	11	0	1	0	1	0	0	0	0	0	0	0	1	0	0	28	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	19	0	0	0	0	2	0	0	0	0	0	0	0	0	1	21	2	0	0	0	0	1	0	0	6	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9021	17	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2058	117	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	13	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	8	0	0	0	0	2	0	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV192	49	2	156	3	202	1	46	0	78	2	64	0	109	0	113	1	92	0	27	99	47	27	25	36	0	2	2	5	2	0	1	2	0	78	0	200	0	117	1	66	3	71	3	86	1	138	2	104	0	108	2	74	136	110	75	45	21	0	0	0	1	0	0	1	0	0	60	113	123	58	67	63	150	55	92	20	93	71	48	27	33	0	0	0	0	1	0	1	0	0	0	1	0	2	0	0	0	1	0
ASV1560	180	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	200	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	1	0	2	0	4	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV148	107	2	256	3	175	1	86	2	85	1	83	0	133	0	89	1	117	0	70	94	45	52	32	19	0	1	6	6	4	0	0	0	0	83	1	289	0	121	1	108	1	69	0	81	0	126	4	69	3	78	0	78	106	71	57	65	12	0	0	0	1	0	0	0	1	0	80	181	152	88	75	86	159	70	80	45	97	95	57	55	36	0	0	0	0	1	0	2	0	0	2	6	1	1	0	0	0	0	0
ASV15898	3	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5103	7	0	3	0	7	0	3	0	1	0	0	0	1	0	2	0	1	0	3	1	1	4	1	2	0	0	0	0	0	0	1	0	0	3	0	11	0	6	0	2	0	2	0	0	0	1	0	2	0	3	0	1	4	0	4	2	2	0	0	0	0	0	0	0	0	0	5	5	13	5	4	1	2	0	0	2	4	6	5	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV372	80	3	48	9	54	10	39	2	27	0	34	1	25	0	46	1	72	0	38	23	15	52	38	51	0	0	1	1	2	0	1	0	0	76	0	66	0	32	1	21	0	23	0	37	1	24	1	25	0	37	0	31	20	27	59	66	53	2	0	0	1	0	0	3	0	0	65	54	89	52	58	36	50	39	75	30	59	75	66	71	118	0	0	0	1	0	0	1	0	0	6	0	3	0	0	0	0	0	0
ASV375	672	0	10	0	0	0	0	0	0	0	0	0	9	0	3	0	1	0	14	0	2	0	0	0	0	0	0	0	0	0	0	0	0	684	0	34	0	0	0	0	0	0	0	0	0	10	0	4	0	1	0	22	0	1	0	0	0	0	0	0	0	0	0	0	0	0	652	8	0	0	0	0	12	2	14	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV78	121	1	221	5	295	6	38	4	33	1	53	0	92	0	72	5	133	0	45	108	39	211	265	71	1	3	2	3	4	0	2	0	1	152	2	239	3	156	1	31	4	22	0	35	2	79	3	72	1	72	0	63	55	67	201	373	71	0	0	0	0	0	0	5	1	0	281	420	636	158	110	94	467	155	299	85	229	309	419	523	266	0	0	0	0	0	0	7	1	1	0	0	0	0	1	0	0	0	0
ASV6	2510	35	3478	72	4538	71	848	59	1062	32	852	8	1790	1	1780	24	2324	0	1165	1845	726	1672	1595	733	15	28	42	74	48	4	40	20	11	3068	12	4960	20	2193	25	744	21	795	5	784	6	1279	58	1339	47	1447	19	1101	1473	842	1943	2466	734	11	0	3	15	6	12	54	8	9	4207	5587	7514	2144	2218	2057	5871	3078	4077	1525	4471	4312	2675	2924	2124	10	0	1	6	23	0	35	7	0	20	59	38	2	0	2	1	1	2
ASV1316	143	0	47	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	10	2	0	0	0	1	0	0	0	0	0	0	0	0	0	187	0	65	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	19	1	1	1	1	0	0	0	0	0	0	0	0	0	0	160	41	0	0	0	1	0	0	0	15	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV13583	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	15	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV7886	19	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	11	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1510	8	0	13	2	21	0	5	0	8	0	15	0	13	0	8	0	13	0	5	10	2	14	21	13	0	0	0	0	0	0	0	0	0	12	0	26	2	4	0	6	0	4	0	4	0	3	0	3	0	6	0	4	7	2	15	25	4	0	0	0	0	0	0	0	1	0	6	19	23	9	10	9	18	9	18	5	14	14	22	33	17	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
ASV16441	2	0	1	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15611	1	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV427	48	3	64	2	59	4	28	0	26	1	26	0	43	0	25	0	44	0	40	36	16	41	52	25	0	2	0	0	2	0	4	0	0	43	0	77	0	49	0	28	0	15	1	14	1	32	2	20	0	28	1	18	31	18	43	79	26	0	0	0	0	0	0	1	0	0	53	73	86	39	33	32	66	48	50	31	50	41	50	62	40	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0
ASV6370	6	0	6	0	8	0	0	0	3	0	5	0	5	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	2	0	4	0	9	0	2	1	0	0	0	0	2	0	2	0	1	0	2	0	0	1	1	4	4	1	0	0	0	0	0	0	0	0	0	5	4	2	1	1	0	2	1	3	2	2	0	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV7847	6	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10555	15	0	6	0	0	0	1	0	1	0	0	0	1	0	3	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	25	0	5	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	5	0	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV18011	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1015	147	0	59	0	2	0	0	0	0	0	0	0	12	0	0	0	0	0	36	4	5	0	0	0	0	1	2	0	0	0	0	0	0	169	0	86	0	1	0	0	0	0	0	0	0	13	0	0	0	0	0	65	7	5	0	0	0	0	0	0	0	0	0	0	0	0	149	41	1	0	0	1	12	0	2	39	5	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ASV17903	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV549	109	0	208	0	7	0	3	0	3	0	2	0	9	0	2	0	5	0	112	51	1	0	0	0	0	1	0	0	0	0	0	1	0	107	0	190	0	0	0	1	0	4	0	1	0	9	0	1	0	2	0	126	34	1	0	0	0	0	1	1	0	0	2	0	0	0	91	157	6	0	1	2	15	1	5	72	61	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV32	490	7	1043	17	937	12	278	8	356	3	410	1	456	0	467	2	340	0	147	351	183	203	196	148	1	3	7	20	12	1	4	3	3	426	3	1229	6	362	5	373	5	286	5	393	1	443	9	338	6	252	8	229	366	409	211	294	173	2	0	0	6	0	2	5	4	1	407	698	898	442	313	385	618	328	346	125	410	482	266	247	330	1	0	0	0	0	0	3	0	0	12	17	9	0	0	0	0	1	0
ASV2323	10	0	4	2	9	0	11	0	4	0	4	0	4	0	11	0	9	0	2	2	2	8	7	4	0	0	0	0	0	0	0	0	0	8	0	9	0	4	0	7	0	4	0	3	0	2	0	4	0	5	0	3	2	3	3	13	13	0	0	0	0	0	0	0	0	0	5	10	21	10	12	11	12	4	8	1	11	6	12	11	13	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0
ASV3560	14	0	56	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	6	3	1	0	0	1	0	1	0	0	0	0	2	0	0	22	0	53	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	14	9	2	1	0	0	0	0	0	0	0	0	0	0	0	17	51	1	0	0	0	1	0	0	5	3	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
ASV7981	3	0	3	0	8	0	0	0	0	0	3	0	2	0	1	0	3	0	0	0	0	2	1	5	0	0	0	0	1	0	0	0	0	2	0	4	0	5	0	5	0	1	0	4	1	0	0	0	0	3	0	0	0	4	0	8	5	0	0	0	0	0	0	0	0	0	2	2	12	1	0	3	6	1	5	0	4	5	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV512	23	2	45	0	87	0	54	3	41	0	58	0	54	0	29	2	66	0	17	24	15	35	21	12	0	0	1	1	0	0	1	0	0	13	0	60	0	39	0	52	0	29	0	44	1	40	1	32	2	42	0	26	35	26	27	27	13	2	0	0	0	0	0	2	1	0	16	36	59	59	40	36	61	34	44	7	22	49	34	30	28	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV1516	16	1	9	0	25	0	16	0	5	0	9	0	8	0	6	0	10	0	7	14	1	19	27	12	0	0	0	0	0	0	0	0	1	9	0	23	1	15	0	12	0	3	0	11	0	13	0	6	0	9	0	7	11	4	22	24	15	0	0	0	0	0	0	0	0	0	13	10	39	15	9	14	10	14	7	2	8	10	25	32	36	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV406	115	2	126	1	103	4	36	0	24	1	46	0	30	0	46	0	54	0	42	27	30	24	33	14	0	2	2	2	0	0	0	0	0	148	0	159	0	56	1	32	0	15	0	41	0	44	1	63	0	40	0	65	38	39	24	46	12	0	0	0	0	2	0	0	0	0	118	91	107	38	25	41	50	51	47	35	40	64	32	30	51	0	0	0	0	0	0	0	0	0	2	2	7	0	0	0	0	0	0
ASV487	67	0	41	1	89	1	20	1	23	0	29	0	20	0	29	0	29	0	13	25	8	30	39	30	1	0	1	3	0	1	1	0	0	60	0	60	1	40	1	11	1	12	0	17	0	13	2	10	2	10	0	11	12	10	36	49	31	0	0	0	0	0	0	0	0	1	70	56	85	36	27	31	54	27	33	11	20	50	41	41	72	0	0	0	0	0	0	4	0	0	0	2	2	0	0	0	0	0	0
ASV2907	18	0	46	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	18	9	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	64	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	27	8	1	0	0	0	0	0	0	0	0	0	0	0	0	13	45	0	0	0	0	7	0	2	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1399	7	0	6	0	18	0	5	0	6	0	3	0	2	0	9	0	9	0	4	6	7	20	17	13	0	0	0	1	0	0	0	0	1	5	1	14	0	8	0	9	0	4	0	7	0	3	1	6	1	6	0	9	9	12	33	26	25	0	0	0	0	0	0	1	0	0	9	7	23	11	7	10	6	8	5	5	9	16	28	32	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV954	78	0	7	2	1	1	1	1	0	1	3	1	2	0	4	0	5	0	165	23	3	4	0	0	0	0	0	0	0	0	6	3	0	46	0	11	0	0	0	1	0	1	0	0	0	3	0	2	0	4	0	200	28	10	2	1	1	0	0	0	0	0	0	4	0	0	58	8	0	1	0	1	6	4	6	67	35	10	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ASV17252	2	0	2	0	7	0	2	0	2	0	3	0	1	0	2	0	0	0	1	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	2	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	1	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3961	15	0	20	0	2	0	5	0	0	0	6	0	1	0	0	0	1	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	31	0	4	0	8	0	4	0	3	0	3	0	0	0	0	0	5	3	1	1	3	1	0	0	0	0	0	0	0	0	0	2	9	4	6	3	0	6	1	4	3	3	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1356	80	0	50	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	64	5	0	0	0	0	0	0	2	0	0	0	0	0	0	85	0	85	0	0	0	0	0	0	0	1	0	2	0	3	0	0	0	80	4	1	0	0	0	0	0	0	0	0	0	0	0	0	73	47	0	0	0	0	1	0	2	37	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2229	8	0	12	0	12	0	6	0	3	0	7	0	2	0	5	0	5	0	3	4	2	4	8	5	0	0	0	1	0	0	0	0	0	9	0	16	0	5	0	3	0	4	0	8	0	4	0	3	1	6	0	4	8	2	10	17	12	1	0	0	0	0	0	1	0	0	4	13	12	4	7	3	10	5	10	6	12	13	5	8	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1698	9	4	6	1	14	6	3	1	8	0	4	0	6	0	13	1	7	0	4	4	6	16	11	20	0	1	0	0	1	0	0	2	0	14	1	11	1	11	0	6	0	4	0	8	0	5	0	6	1	5	0	4	6	6	24	18	14	0	0	0	2	1	0	0	0	0	8	8	23	3	6	8	16	6	13	5	9	21	31	35	38	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	1	0	0
ASV3812	1	0	1	0	0	0	4	0	16	0	1	0	5	0	5	0	7	0	1	2	4	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	6	0	13	0	0	0	3	0	6	0	4	0	4	3	7	0	1	1	0	0	0	0	0	0	0	0	0	2	2	1	7	9	2	5	6	5	2	6	15	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5888	1	0	1	1	6	0	3	0	5	0	2	0	2	0	0	0	4	0	3	1	1	1	2	1	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	2	0	4	0	0	0	1	0	0	0	0	0	1	2	2	2	6	4	0	0	0	0	0	0	0	0	0	2	4	5	4	4	2	2	3	0	2	4	1	4	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4096	1	0	0	4	2	1	0	0	0	0	2	0	4	0	0	0	1	0	2	41	3	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	3	0	1	0	0	0	2	36	5	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	9	0	2	0	41	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ASV712	8	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	12	0	12	12	15	1	0	0	0	0	0	0	0	1	183	65	1	9	0	15	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	15	25	32	0	0	0	0	0	0	0	0	0	241	35	0	2	9	0	0	1	0	0	0	15	6	20	35	0	0	0	0	0	0	0	0	0	330	18	4	0	0	0	0	0	0	0	0	0
