Feature ID	Taxon	Confidence
ESV_109457.1360	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Cardiobacteriales;  f__Cardiobacteriaceae; g__; s__	0.9999999999948272
ESV_109463.1526	k__Bacteria;  p__Gemmatimonadota;  c__BD2-11_terrestrial_group; o__; f__; g__; s__	0.9999999994102495
ESV_109470.1484	k__Bacteria;  p__Desulfobacterota;  c__Syntrophobacteria;  o__Syntrophobacterales;  f__Syntrophobacteraceae;  g__Syntrophobacter; s__	0.99996449064107
ESV_109484.1554	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Enterobacter; s__	0.7485274610596727
ESV_109485.1503	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Oxalobacteraceae;  g__Duganella; s__	0.7683626658779698
ESV_109509.1517	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Clostridiales;  f__Clostridiaceae;  g__Clostridium_sensu_stricto_1; s__	0.775956212930535
ESV_109510.1516	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Xanthomonadales;  f__Xanthomonadaceae;  g__Luteimonas; s__	0.9842390175484864
ESV_109518.1371	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Nitrosomonadaceae;  g__MND1; s__	0.9999999983820942
ESV_109532.1451	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae;  g__Rhizobacter; s__	0.8566447230509118
ESV_109559.1467	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Xanthomonadales;  f__Xanthomonadaceae;  g__Lysobacter; s__	0.993369231540826
ESV_109574.1496	k__Bacteria;  p__Actinobacteriota;  c__Coriobacteriia;  o__Coriobacteriales;  f__Atopobiaceae;  g__Olsenella; s__	0.9999844333891864
ESV_109609.1482	k__Bacteria;  p__NB1-j; c__; o__; f__; g__; s__	0.9975473312838501
ESV_109626.1519	k__Bacteria;  p__Myxococcota;  c__Polyangia;  o__Haliangiales;  f__Haliangiaceae;  g__Haliangium; s__	0.9999999876626476
ESV_109636.1352	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Mycobacteriaceae;  g__Mycobacterium; s__	0.9748825013269855
ESV_109652.1524	k__Bacteria;  p__Acidobacteriota;  c__Vicinamibacteria;  o__Vicinamibacterales;  f__Vicinamibacteraceae;  g__Vicinamibacter; s__	0.997441726444821
ESV_109656.1457	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Flavobacteriaceae;  g__Flavobacterium	0.9999999932083595
ESV_109676.1369	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pasteurellales;  f__Pasteurellaceae;  g__Actinobacillus; s__	0.9978589403944261
ESV_109696.1506	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae;  g__Caenimonas; s__	0.9296573586654089
ESV_109708.1371	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Steroidobacterales;  f__Steroidobacteraceae;  g__Steroidobacter; s__	0.9983304034802538
ESV_109729.1319	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Micropepsales;  f__Micropepsaceae; g__; s__	0.999999995657987
ESV_109743.1364	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Alcaligenaceae;  g__Pusillimonas; s__	0.9996286429832082
ESV_109779.1374	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Oceanospirillales;  f__Alcanivoracaceae1;  g__Alcanivorax; s__	0.9997015571674648
ESV_109790.1497	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas	0.9999976152596298
ESV_109812.1445	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Sphingobacteriales;  f__AKYH767; g__; s__	0.9999999701233837
ESV_109819.1359	k__Bacteria;  p__Actinobacteriota;  c__Acidimicrobiia;  o__Microtrichales; f__; g__; s__	0.9601832128570911
ESV_109843.1514	k__Bacteria;  p__Acidobacteriota;  c__Vicinamibacteria;  o__Vicinamibacterales;  f__Vicinamibacteraceae; g__; s__	0.999982028810726
ESV_109844.1514	k__Bacteria;  p__Acidobacteriota;  c__Blastocatellia;  o__DS-100; f__; g__; s__	0.991711416669028
ESV_109858.1371	k__Bacteria;  p__Planctomycetota;  c__Planctomycetes;  o__Planctomycetales; f__; g__; s__	0.999954310322199
ESV_109862.1516	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Lactobacillaceae;  g__Lactobacillus;  s__Lactobacillus_delbrueckii	0.9999989658240002
ESV_109907.1355	k__Bacteria;  p__Planctomycetota;  c__Planctomycetes;  o__Planctomycetales;  f__Rubinisphaeraceae;  g__Planctomicrobium; s__	0.9994765560676405
ESV_109927.1485	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Cyanobacteriales;  f__Nostocaceae;  g__Aphanizomenon_NIES81; s__	0.9676317793976064
ESV_109929.1504	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Enterobacter; s__	0.8668744424541348
ESV_109935.1396	k__Bacteria;  p__Methylomirabilota;  c__Methylomirabilia;  o__Rokubacteriales; f__; g__; s__	0.9999999995710596
ESV_109942.1496	k__Bacteria;  p__Bacteroidota;  c__Ignavibacteria;  o__Ignavibacteriales;  f__Ignavibacteriaceae;  g__Ignavibacterium;  s__Ignavibacterium_album	0.9727794223049702
ESV_109946.1360	k__Bacteria;  p__Gemmatimonadota;  c__Gemmatimonadetes;  o__Gemmatimonadales;  f__Gemmatimonadaceae;  g__Gemmatimonas; s__	0.9970799816839381
ESV_109948.1355	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptostreptococcales-Tissierellales;  f__Guggenheimella; g__; s__	0.9999999947336278
ESV_109951.1533	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pasteurellales;  f__Pasteurellaceae;  g__Actinobacillus	0.8384751678917001
ESV_109973.1496	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas; s__	0.7372415098764316
ESV_109976.1493	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Chitinophagales;  f__Chitinophagaceae;  g__Terrimonas; s__	0.9879077853884002
ESV_109988.1444	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Hyphomicrobiaceae;  g__Hyphomicrobium; s__	0.9741663444687382
ESV_109991.1477	k__Bacteria;  p__Desulfobacterota;  c__Desulfobulbia;  o__Desulfobulbales;  f__Desulfobulbaceae;  g__Ca_Electronema; s__	0.9999999999999432
ESV_109993.1540	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Marinococcaceae;  g__Alteribacillus;  s__Alteribacillus_bidgolensis	0.9995108081517411
ESV_110027.1555	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus	0.9999999929966106
ESV_110048.1387	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Planococcaceae;  g__Lysinibacillus; s__	0.9181750432206235
ESV_110078.1495	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria; o__; f__; g__; s__	0.9050754595183108
ESV_110103.1381	k__Bacteria;  p__Myxococcota;  c__Polyangia;  o__Haliangiales;  f__Haliangiaceae;  g__Haliangium; s__	0.9999999974724005
ESV_110113.1351	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Frankiales; f__; g__; s__	0.9877103600335658
ESV_110138.1529	k__Bacteria;  p__Planctomycetota;  c__vadinHA49; o__; f__; g__; s__	0.9999919063657335
ESV_110148.1541	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas	0.9999965393296957
ESV_110176.1394	k__Bacteria;  p__NB1-j; c__; o__; f__; g__; s__	0.99918056374514
ESV_110189.1446	k__Bacteria;  p__NB1-j; c__; o__; f__; g__; s__	0.9968455452549086
ESV_110198.1329	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria; o__; f__; g__; s__	0.7868125302964869
ESV_110211.1470	k__Bacteria;  p__Armatimonadota;  c__Fimbriimonadia;  o__Fimbriimonadales;  f__Fimbriimonadaceae; g__; s__	0.9999972766160703
ESV_110245.1466	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Ruminococcus_torques_group; s__	0.9013234120613984
ESV_110250.1471	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Staphylococcales;  f__Staphylococcaceae;  g__Salinicoccus;  s__Salinicoccus_roseus	0.9432030557315425
ESV_110252.1486	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Lactobacillaceae;  g__Lactobacillus	0.9999999955801318
ESV_110253.1476	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Flavobacteriaceae;  g__Flavobacterium	0.9999995511952059
ESV_110268.1525	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas;  s__Pseudomonas_viridiflava	0.9934182082205715
ESV_110286.1470	k__Bacteria;  p__Acidobacteriota;  c__Acidobacteriae;  o__Subgroup_13; f__; g__; s__	0.9999999992562039
ESV_110300.1530	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Moraxellaceae;  g__Acinetobacter;  s__Acinetobacter_haemolyticus	0.9767086023065897
ESV_110306.1318	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Micropepsales;  f__Micropepsaceae; g__; s__	0.9999995281088706
ESV_110322.1320	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria	0.9999954299435732
ESV_110330.1504	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Chitinophagales;  f__Chitinophagaceae;  g__Flavisolibacter; s__	0.9967986233740022
ESV_110437.1484	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Cytophagales;  f__Cyclobacteriaceae; g__; s__	0.9999997865517912
ESV_110461.1322	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria; o__; f__; g__; s__	0.8289245042397266
ESV_110480.1357	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptostreptococcales-Tissierellales;  f__Guggenheimella; g__; s__	0.9999999998138946
ESV_110486.1363	k__Bacteria;  p__Desulfobacterota;  c__Desulfobulbia;  o__Desulfobulbales;  f__Desulfocapsaceae;  g__Desulforhopalus; s__	0.9999996390948608
ESV_110499.1465	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Blautia	0.9998692321880763
ESV_110504.1463	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Lachnoclostridium; s__	0.8608125942040544
ESV_110507.1341	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Oscillospiraceae;  g__UCG-005; s__	0.9999987909413822
ESV_110508.1388	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptococcales;  f__Peptococcaceae;  g__Peptococcus; s__	0.9999905098526487
ESV_110557.1323	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Sphingomonadales;  f__Sphingomonadaceae;  g__SD04E11; s__	0.9999975157183648
ESV_110575.1453	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae;  g__Comamonas; s__	0.9406264704641225
ESV_110593.1492	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Escherichia-Shigella	0.9984514173959098
ESV_110612.1550	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus;  s__Bacillus_anthracis	0.9298625750251339
ESV_110642.1375	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Alcaligenaceae;  g__Castellaniella; s__	0.9053851582197712
ESV_110675.1358	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micrococcales;  f__Microbacteriaceae;  g__Microbacterium	0.999972178897792
ESV_110690.1516	k__Bacteria;  p__NB1-j; c__; o__; f__; g__; s__	0.9998952795380655
ESV_110711.1507	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus	0.9999949369224919
ESV_110744.1472	k__Bacteria;  p__Desulfobacterota;  c__Desulfovibrionia;  o__Desulfovibrionales;  f__Desulfovibrionaceae;  g__Desulfovibrio; s__	0.9649452152068928
ESV_110753.1490	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Orbales;  f__Orbaceae;  g__Gilliamella; s__	0.8505664282326711
ESV_110755.1465	k__Bacteria;  p__Bacteroidota;  c__Kapabacteria;  o__Kapabacteriales; f__; g__; s__	0.9999999248839827
ESV_110763.1373	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae;  g__Comamonas;  s__Comamonas_phosphati	0.8243082883592083
ESV_110778.1458	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Chromobacteriaceae;  g__Pseudogulbenkiania;  s__Pseudogulbenkiania_subflava	0.9692977642158691
ESV_110782.1450	k__Bacteria;  p__Acidobacteriota;  c__Subgroup_5; o__; f__; g__; s__	0.9999999999827196
ESV_110812.1543	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Xanthomonadales;  f__Xanthomonadaceae;  g__Xanthomonas; s__	0.9998264500052566
ESV_110864.1366	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Weeksellaceae;  g__Moheibacter; s__	0.8828019638970049
ESV_110870.1376	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae;  g__Hydrogenophaga	0.8517226487452355
ESV_110891.1377	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Sphingobacteriales;  f__Sphingobacteriaceae	0.9999999978987728
ESV_110933.1375	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Chitinophagales;  f__Chitinophagaceae	0.9999998778492163
ESV_110935.1351	k__Bacteria;  p__Bdellovibrionota;  c__Bdellovibrionia;  o__Bdellovibrionales;  f__Bdellovibrionaceae;  g__Bdellovibrio; s__	0.9999995363557383
ESV_110937.1384	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodobacterales;  f__Rhodobacteraceae;  g__Jannaschia; s__	0.9729168652967921
ESV_110949.1527	k__Bacteria;  p__Myxococcota;  c__Myxococcia;  o__Myxococcales;  f__Myxococcaceae	0.9999999999998649
ESV_110999.1344	k__Bacteria;  p__Gemmatimonadota;  c__Gemmatimonadetes;  o__Gemmatimonadales;  f__Gemmatimonadaceae; g__; s__	0.9999995466437956
ESV_111029.1499	k__Bacteria;  p__Bdellovibrionota;  c__Oligoflexia;  o__Oligoflexales; f__; g__; s__	0.9999209891233491
ESV_111035.1359	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micrococcales;  f__Microbacteriaceae;  g__Microbacterium; s__	0.9213463821251427
ESV_111083.1463	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodospirillales;  f__Magnetospiraceae; g__; s__	0.9964223684851664
ESV_111098.1479	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Chitinophagales;  f__Saprospiraceae; g__; s__	0.9999725704998413
ESV_111120.1355	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptosporangiales;  f__Streptosporangiaceae;  g__Nonomuraea	0.9505918630446806
ESV_111125.1496	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas	0.9999974588248353
ESV_111185.1485	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micrococcales;  f__Microbacteriaceae;  g__Ca_Aquiluna; s__	0.9999957254499191
ESV_111193.1442	k__Bacteria;  p__Planctomycetota;  c__Planctomycetes;  o__Pirellulales;  f__Pirellulaceae;  g__Pirellula; s__	0.999997874941853
ESV_111252.1382	k__Bacteria;  p__Myxococcota;  c__Polyangia;  o__Haliangiales;  f__Haliangiaceae;  g__Haliangium; s__	0.9999999968069915
ESV_111271.1361	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Bacteroidaceae;  g__Bacteroides; s__	0.9989381614366866
ESV_111285.1509	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Ruminococcaceae;  g__Ruminococcus;  s__Ruminococcus_flavefaciens	0.8275140253864887
ESV_111290.1503	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae	0.9989663364922908
ESV_111293.1531	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Planococcaceae;  g__Lysinibacillus	0.9999993753156503
ESV_111300.1529	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Prevotellaceae;  g__Prevotella; s__	0.9988836277335246
ESV_111312.1452	k__Bacteria;  p__Verrucomicrobiota;  c__Omnitrophia;  o__Omnitrophales;  f__Omnitrophaceae;  g__Ca_Omnitrophus; s__	0.9999985473832317
ESV_111325.1482	k__Bacteria;  p__Verrucomicrobiota;  c__Omnitrophia;  o__Omnitrophales;  f__Omnitrophaceae;  g__Ca_Omnitrophus; s__	0.9999957939368534
ESV_111400.1508	k__Bacteria;  p__Spirochaetota;  c__Spirochaetia;  o__Spirochaetales;  f__Spirochaetaceae	0.9999991007364037
ESV_111412.1524	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Alteromonadales;  f__Psychromonadaceae;  g__Psychromonas; s__	0.9999729242868786
ESV_111421.1487	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Rhodocyclaceae;  g__Thauera; s__	0.9246365369455702
ESV_111431.1549	k__Bacteria;  p__Planctomycetota;  c__Planctomycetes;  o__Pirellulales;  f__Pirellulaceae;  g__Rhodopirellula	0.9999976305318937
ESV_111443.1479	k__Bacteria;  p__Planctomycetota;  c__Phycisphaerae;  o__MSBL9;  f__SG8-4; g__; s__	0.9613959899417928
ESV_111462.1509	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas; s__	0.7812515374469919
ESV_111468.1446	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Sphingomonadales;  f__Sphingomonadaceae;  g__Novosphingobium; s__	0.9978600353189123
ESV_111471.1523	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Marinilabiliaceae; g__; s__	0.9997219121509655
ESV_111487.1542	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Butyrivibrio; s__	0.9999979600790768
ESV_111530.1521	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Christensenellales;  f__Christensenellaceae;  g__Christensenellaceae_R-7_group; s__	0.9999999820875588
ESV_111560.1487	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micrococcales;  f__Micrococcaceae;  g__Arthrobacter;  s__Arthrobacter_agilis	0.9700527907693389
ESV_111600.1434	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Actinomycetales;  f__Actinomycetaceae;  g__Actinomyces	0.9999999887249011
ESV_111601.1504	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Vibrionales;  f__Vibrionaceae;  g__Grimontia;  s__Grimontia_hollisae	0.9999961463790683
ESV_111630.1502	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas; s__	0.789948340419914
ESV_111631.1498	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Burkholderiaceae;  g__Burkholderia-Caballeronia-Paraburkholderia	0.9999025542571995
ESV_111633.1450	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptostreptococcales-Tissierellales;  f__Tepidimicrobium; g__; s__	0.9314781298653725
ESV_111634.1440	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Christensenellales;  f__Christensenellaceae;  g__Christensenellaceae_R-7_group; s__	0.9987520064521658
ESV_111638.1400	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Beijerinckiaceae;  g__Methylosinus;  s__Methylosinus_sporium	0.7597919982355693
ESV_111685.1498	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus;  s__Bacillus_anthracis	0.9836009501078808
ESV_111687.1346	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Propionibacteriales;  f__Propionibacteriaceae;  g__Propionicimonas; s__	0.8039424068127112
ESV_111689.1530	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Pseudonocardiales;  f__Pseudonocardiaceae;  g__Amycolatopsis; s__	0.9988759999436144
ESV_111691.1383	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodobacterales;  f__Rhodobacteraceae;  g__Rhodobacter	0.9633239964659346
ESV_111695.1467	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Cytophagales;  f__Microscillaceae;  g__Thermoflexibacter;  s__Thermoflexibacter_ruber	0.9999999999994316
ESV_111700.1532	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Legionellales;  f__Legionellaceae;  g__Legionella;  s__Legionella_sp.	0.9978704241238583
ESV_111704.1492	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Streptomyces; s__	0.9494854707053374
ESV_111772.1466	k__Bacteria;  p__Deinococcota;  c__Deinococci;  o__Deinococcales;  f__Deinococcaceae;  g__Deinococcus; s__	0.8968684022056296
ESV_111786.1506	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Streptomyces; s__	0.8096699509914751
ESV_111787.1501	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Clostridiales;  f__Clostridiaceae;  g__Clostridium_sensu_stricto_1;  s__Clostridium_perfringens	0.999999964990878
ESV_111793.1480	k__Bacteria;  p__Planctomycetota;  c__Phycisphaerae;  o__MSBL9;  f__SG8-4; g__; s__	0.99999999981992
ESV_111795.1433	k__Bacteria;  p__Chloroflexi;  c__Dehalococcoidia;  o__vadinBA26; f__; g__; s__	0.999999922903274
ESV_111840.1475	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Frankiales;  f__Geodermatophilaceae;  g__Blastococcus; s__	0.7862502298490128
ESV_111875.1444	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Pseudonocardiales;  f__Pseudonocardiaceae;  g__Actinophytocola; s__	0.880740215785048
ESV_111883.1527	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Chloroplast;  f__Arachis_hypogaea_peanut; g__; s__	0.94547775469505
ESV_111894.1521	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Streptomyces; s__	0.9853869656489023
ESV_111911.1436	k__Bacteria;  p__Acidobacteriota;  c__Vicinamibacteria;  o__Vicinamibacterales; f__; g__; s__	0.9995925368302794
ESV_111912.1465	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria	0.9999993427226386
ESV_111914.1488	k__Bacteria;  p__Firmicutes;  c__Moorellia;  o__Moorellales;  f__Moorellaceae;  g__Moorella; s__	0.9988436254220198
ESV_111927.1375	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Paenibacillales;  f__Paenibacillaceae;  g__Paenibacillus;  s__Paenibacillus_qingshengii	0.9999132190055599
ESV_111928.1514	k__Bacteria;  p__Spirochaetota;  c__Spirochaetia;  o__Spirochaetales;  f__Spirochaetaceae;  g__Spirochaeta; s__	0.9999542451538579
ESV_111939.1376	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Methylophilaceae;  g__OM43_clade; s__	0.999999889815803
ESV_111952.1520	k__Bacteria;  p__Desulfobacterota;  c__Desulfobulbia;  o__Desulfobulbales;  f__Desulfocapsaceae;  g__Desulfoprunum;  s__Desulfoprunum_benzoelyticum	0.7257348037667464
ESV_111955.1519	k__Bacteria;  p__Nitrospirota;  c__Thermodesulfovibrionia; o__; f__; g__; s__	0.9999784088065337
ESV_111970.1608	k__Bacteria;  p__Patescibacteria;  c__Saccharimonadia;  o__Saccharimonadales; f__; g__; s__	0.9978528535624434
ESV_111988.1363	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Williamwhitmaniaceae;  g__Rs-D38_termite_group; s__	0.9999922430286727
ESV_112002.1485	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Streptomyces	0.9999192279882975
ESV_112065.1526	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Christensenellales;  f__Christensenellaceae;  g__Christensenellaceae_R-7_group; s__	0.9999999750544933
ESV_112073.1526	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Rikenellaceae;  g__Rikenellaceae_RC9_gut_group; s__	0.9999999985042791
ESV_112075.1438	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micromonosporales;  f__Micromonosporaceae;  g__Actinoplanes; s__	0.9249649925546198
ESV_112078.1475	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Flavobacteriaceae;  g__Tenacibaculum; s__	0.9423949335128111
ESV_112082.1426	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Bacteroidaceae;  g__Bacteroides;  s__Bacteroides_thetaiotaomicron	0.9899421019333264
ESV_112089.1535	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Alteromonadales;  f__Shewanellaceae;  g__Shewanella	0.9999999999981465
ESV_112126.1428	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Sphingobacteriales;  f__Sphingobacteriaceae;  g__Olivibacter; s__	0.9999346742734774
ESV_112153.1441	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Cyanobacteriales;  f__Nostocaceae;  g__Tolypothrix; s__	0.9798595171153128
ESV_112161.1455	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Cytophagales;  f__Microscillaceae;  g__Microscilla;  s__Microscilla_marina	0.9996751672733373
